time,date,fit_name_rds,months,n_stations,n_obs,df,model_overdisp,model_varinfl,run_time,objective,family,fixed,random,zi_formula
18:42:11,2020-09-08,glmmTMB_fit_m345_50s_genpois_184210,"3,4,5",50,110350,90,0.83,0.437,2433,154570,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
21:21:24,2020-09-08,glmmTMB_fit_m345_50s_genpois_212123,"3,4,5",50,110350,90,1.03,0.442,2206,154558,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
22:16:36,2020-09-08,glmmTMB_fit_m345_50s_genpois_221635,"3,4,5",50,110350,95,1.03,0.438,2593,154474,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly_c05 + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
23:44:54,2020-09-08,glmmTMB_fit_m345_50s_genpois_234454,"3,4,5",50,110350,95,1.03,0.438,2938,154472,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
01:51:04,2020-09-09,glmmTMB_fit_m345_100s_genpois_015104,"3,4,5",100,220700,95,1.01,0.447,7640,286468,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly_c05 + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
13:40:46,2020-09-09,glmmTMB_fit_m345_20s_genpois_134046,"3,4,5",20,44140,95,1.06,0.484,832,58270,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly_c05 + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
14:04:34,2020-09-09,glmmTMB_fit_m345_20s_genpois_140434,"3,4,5",20,44140,95,1.06,0.484,772,58271,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly_c05 + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly_c05 | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
14:28:23,2020-09-09,glmmTMB_fit_m345_20s_genpois_142823,"3,4,5",20,44140,95,1.06,0.484,871,58271,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
14:48:45,2020-09-09,glmmTMB_fit_m345_20s_genpois_144845,"3,4,5",20,44140,95,1.06,0.484,822,58270,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
15:17:30,2020-09-09,glmmTMB_fit_m345_20s_genpois_151729,"3,4,5",20,44140,109,1.06,0.484,813,58270,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name) + ar1(0 + hour:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:dew_point_45_c7 | start_station_name) + ar1(0 + hour:I(dew_point_45_c7^2) | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 | start_station_name) + ar1(0 + hour:workday:I(dew_point_45_c7^2) | start_station_name), 
15:35:10,2020-09-09,glmmTMB_fit_m345_20s_genpois_153509,"3,4,5",20,44140,95,1.06,0.493,528,58307,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name) + ar1(0 + hour:dew_point_45_c7 | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 | start_station_name), 
16:08:18,2020-09-09,glmmTMB_fit_m345_20s_genpois_160818,"3,4,5",20,44140,97,1.06,0.488,623,58283,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name) + ar1(0 + hour:dew_point_45_c7 | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 | start_station_name), 
16:26:25,2020-09-09,glmmTMB_fit_m345_20s_genpois_162624,"3,4,5",20,44140,95,1.06,0.489,560,58294,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:total_trend_yearly | start_station_name) + ar1(0 + hour:sin_year_r_2 | start_station_name) + ar1(0 + hour:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:total_trend_yearly | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name) + ar1(0 + hour:dew_point_45_c7 | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 | start_station_name), 
